user_id,experiment_group,channel,sex,age,city_tier,reg_date,win_orders,win_gmv,coupon_cost
4902,B,社交媒体,男,58,2,2025-06-04,0,0.00,0.00
4903,A,信息流广告,女,29,2,2025-06-25,0,0.00,0.00
4910,A,信息流广告,女,18,1,2025-07-17,0,0.00,0.00
4912,B,自然搜索,男,23,2,2025-07-15,0,0.00,0.00
4916,A,直接访问,男,20,2,2025-07-12,0,0.00,0.00
4918,A,社交媒体,男,33,2,2025-07-27,0,0.00,0.00
4921,A,信息流广告,男,35,1,2025-06-30,0,0.00,0.00
4922,A,直接访问,女,29,1,2025-07-18,0,0.00,0.00
4924,A,短信/邮件营销,男,31,3,2025-07-02,0,0.00,0.00
4925,B,短信/邮件营销,男,34,1,2025-06-07,0,0.00,0.00
4927,B,自然搜索,女,36,3,2025-06-03,1,274.56,11.44
4929,A,短信/邮件营销,女,23,2,2025-06-12,0,0.00,0.00
4932,B,自然搜索,男,18,1,2025-06-11,0,0.00,0.00
4933,B,信息流广告,女,34,1,2025-07-23,0,0.00,0.00
4934,B,信息流广告,女,53,3,2025-06-04,0,0.00,0.00
4937,B,短信/邮件营销,女,23,2,2025-07-21,0,0.00,0.00
4938,A,短信/邮件营销,男,38,3,2025-07-21,0,0.00,0.00
4939,B,社交媒体,女,45,4,2025-06-20,1,42.87,13.13
4941,A,自然搜索,女,43,2,2025-07-12,0,0.00,0.00
4945,A,直接访问,女,47,4,2025-06-05,0,0.00,0.00
4946,B,直接访问,女,31,4,2025-06-25,0,0.00,0.00
4948,A,自然搜索,女,30,2,2025-07-12,0,0.00,0.00
4959,B,直接访问,女,43,2,2025-06-13,0,0.00,0.00
4960,B,直接访问,女,20,2,2025-07-27,0,0.00,0.00
4963,B,信息流广告,男,25,1,2025-06-17,0,0.00,0.00
4965,B,信息流广告,男,31,4,2025-07-28,0,0.00,0.00
4966,B,社交媒体,女,31,3,2025-07-11,1,71.76,16.24
4972,B,直接访问,男,61,2,2025-07-31,0,0.00,0.00
4973,B,自然搜索,女,29,3,2025-07-05,0,0.00,0.00
4975,B,信息流广告,女,37,1,2025-07-06,0,0.00,0.00
4978,A,信息流广告,男,30,1,2025-07-09,0,0.00,0.00
4979,A,自然搜索,男,45,4,2025-06-17,0,0.00,0.00
4982,A,直接访问,男,43,1,2025-06-06,0,0.00,0.00
4991,B,社交媒体,男,33,2,2025-06-18,0,0.00,0.00
4994,A,直接访问,男,29,4,2025-06-27,0,0.00,0.00
4996,B,短信/邮件营销,男,32,1,2025-07-31,1,1062.80,8.20
4998,B,直接访问,女,29,4,2025-07-01,0,0.00,0.00
5000,A,社交媒体,女,20,3,2025-07-27,0,0.00,0.00
5003,B,短信/邮件营销,女,23,3,2025-06-12,0,0.00,0.00
5006,B,自然搜索,女,36,3,2025-07-03,0,0.00,0.00
5007,B,社交媒体,女,25,1,2025-07-03,0,0.00,0.00
5012,B,信息流广告,女,27,2,2025-06-11,0,0.00,0.00
5013,B,短信/邮件营销,女,34,1,2025-06-18,1,138.74,13.26
5014,A,信息流广告,男,18,3,2025-06-12,0,0.00,0.00
5015,A,短信/邮件营销,女,39,2,2025-06-20,0,0.00,0.00
5016,A,信息流广告,男,20,3,2025-06-06,0,0.00,0.00
5020,B,短信/邮件营销,男,43,2,2025-07-10,0,0.00,0.00
5022,B,直接访问,女,51,1,2025-07-22,0,0.00,0.00
5029,A,社交媒体,男,55,1,2025-07-12,0,0.00,0.00
5030,A,信息流广告,女,22,1,2025-07-07,0,0.00,0.00
5032,A,信息流广告,男,18,1,2025-06-05,0,0.00,0.00
5033,B,自然搜索,男,43,1,2025-07-18,0,0.00,0.00
5037,A,短信/邮件营销,女,23,3,2025-06-24,0,0.00,0.00
5040,A,自然搜索,女,18,1,2025-07-07,0,0.00,0.00
5044,B,信息流广告,女,25,3,2025-07-29,0,0.00,0.00
5049,B,直接访问,女,24,2,2025-06-02,1,46.00,0.00
5050,A,社交媒体,男,32,4,2025-06-28,0,0.00,0.00
5053,A,直接访问,女,41,2,2025-07-18,0,0.00,0.00
5058,B,自然搜索,男,30,3,2025-06-14,0,0.00,0.00
5059,A,直接访问,女,24,3,2025-06-10,0,0.00,0.00
5061,B,社交媒体,男,39,4,2025-07-01,0,0.00,0.00
5062,A,自然搜索,男,19,2,2025-07-11,0,0.00,0.00
5063,A,社交媒体,男,38,4,2025-07-20,0,0.00,0.00
5064,B,信息流广告,男,42,2,2025-06-12,0,0.00,0.00
5069,B,自然搜索,女,47,3,2025-07-28,0,0.00,0.00
5070,A,信息流广告,女,35,3,2025-06-26,0,0.00,0.00
5071,B,社交媒体,男,37,2,2025-07-31,0,0.00,0.00
5074,B,自然搜索,女,24,2,2025-06-20,0,0.00,0.00
5079,A,短信/邮件营销,男,33,2,2025-07-07,0,0.00,0.00
5080,A,自然搜索,女,25,1,2025-06-02,0,0.00,0.00
5081,A,短信/邮件营销,女,31,1,2025-06-15,0,0.00,0.00
5085,B,直接访问,男,29,1,2025-07-13,0,0.00,0.00
5086,A,自然搜索,男,18,2,2025-06-03,0,0.00,0.00
5091,B,自然搜索,女,30,4,2025-06-12,0,0.00,0.00
5093,B,自然搜索,女,35,2,2025-07-15,0,0.00,0.00
5094,A,自然搜索,女,38,3,2025-07-02,0,0.00,0.00
5096,B,自然搜索,女,40,1,2025-07-05,1,72.33,17.67
5102,B,自然搜索,女,32,4,2025-07-26,1,141.68,10.32
5105,A,社交媒体,女,24,3,2025-06-07,0,0.00,0.00
5106,B,信息流广告,女,56,3,2025-07-26,0,0.00,0.00
5109,A,短信/邮件营销,男,30,3,2025-07-09,0,0.00,0.00
5111,A,自然搜索,男,29,2,2025-06-30,0,0.00,0.00
5113,B,社交媒体,女,31,4,2025-07-09,0,0.00,0.00
5116,A,社交媒体,女,27,1,2025-06-22,0,0.00,0.00
5117,B,短信/邮件营销,女,26,3,2025-07-03,0,0.00,0.00
5119,A,自然搜索,女,18,3,2025-06-08,0,0.00,0.00
5121,B,短信/邮件营销,女,39,4,2025-06-20,0,0.00,0.00
5126,B,信息流广告,男,28,1,2025-06-02,0,0.00,0.00
5128,B,短信/邮件营销,女,54,2,2025-06-16,0,0.00,0.00
5134,A,社交媒体,女,27,3,2025-06-24,0,0.00,0.00
5135,B,信息流广告,女,31,2,2025-07-23,0,0.00,0.00
5136,A,信息流广告,男,29,1,2025-06-13,0,0.00,0.00
5137,A,自然搜索,女,54,3,2025-07-28,0,0.00,0.00
5138,A,信息流广告,男,21,2,2025-07-16,0,0.00,0.00
5139,B,社交媒体,女,43,3,2025-06-10,0,0.00,0.00
5141,B,信息流广告,男,41,2,2025-06-25,0,0.00,0.00
5145,B,信息流广告,女,32,1,2025-06-21,0,0.00,0.00
5146,A,信息流广告,男,30,2,2025-06-25,0,0.00,0.00
5150,B,自然搜索,女,54,2,2025-07-31,0,0.00,0.00
5153,B,自然搜索,女,44,1,2025-07-26,0,0.00,0.00
5158,B,直接访问,男,18,2,2025-06-09,0,0.00,0.00
5159,B,信息流广告,男,29,4,2025-06-27,0,0.00,0.00
5162,A,社交媒体,女,26,4,2025-07-18,0,0.00,0.00
5168,B,短信/邮件营销,男,26,1,2025-07-25,0,0.00,0.00
5170,A,短信/邮件营销,男,43,4,2025-06-11,0,0.00,0.00
5176,B,社交媒体,女,27,2,2025-06-19,0,0.00,0.00
5179,A,自然搜索,女,34,3,2025-06-20,0,0.00,0.00
5180,B,信息流广告,男,57,3,2025-06-27,0,0.00,0.00
5181,A,自然搜索,男,31,1,2025-06-12,0,0.00,0.00
5184,A,信息流广告,女,28,3,2025-07-19,0,0.00,0.00
5186,B,社交媒体,女,29,1,2025-07-26,0,0.00,0.00
5187,A,自然搜索,男,18,2,2025-06-04,0,0.00,0.00
5189,A,信息流广告,女,37,2,2025-07-19,0,0.00,0.00
5190,B,直接访问,男,25,3,2025-07-05,0,0.00,0.00
5194,B,社交媒体,女,18,1,2025-07-18,0,0.00,0.00
5196,B,信息流广告,女,25,1,2025-07-28,0,0.00,0.00
5197,B,短信/邮件营销,女,19,1,2025-07-07,0,0.00,0.00
5199,B,自然搜索,男,26,4,2025-07-27,0,0.00,0.00
5202,A,信息流广告,男,31,1,2025-06-23,0,0.00,0.00
5204,A,直接访问,男,32,4,2025-06-10,0,0.00,0.00
5205,B,信息流广告,女,44,4,2025-07-08,0,0.00,0.00
5220,A,社交媒体,女,28,3,2025-07-08,0,0.00,0.00
5222,B,社交媒体,女,18,2,2025-07-14,0,0.00,0.00
5224,A,自然搜索,女,33,3,2025-07-13,0,0.00,0.00
5225,A,社交媒体,女,22,1,2025-06-21,0,0.00,0.00
5227,B,社交媒体,男,20,1,2025-06-22,0,0.00,0.00
5237,B,自然搜索,男,34,2,2025-06-14,0,0.00,0.00
5238,A,短信/邮件营销,男,21,1,2025-07-13,0,0.00,0.00
5239,B,自然搜索,女,34,1,2025-06-20,0,0.00,0.00
5245,A,短信/邮件营销,男,26,4,2025-06-21,0,0.00,0.00
5249,A,自然搜索,男,19,4,2025-07-27,0,0.00,0.00
5253,A,信息流广告,男,25,1,2025-06-06,0,0.00,0.00
5258,B,信息流广告,女,37,3,2025-07-14,0,0.00,0.00
5263,A,社交媒体,女,44,2,2025-06-23,0,0.00,0.00
5268,B,自然搜索,女,19,3,2025-07-31,0,0.00,0.00
5269,B,社交媒体,女,40,2,2025-06-20,0,0.00,0.00
5277,B,自然搜索,女,18,1,2025-07-28,0,0.00,0.00
5279,A,信息流广告,女,24,1,2025-07-14,0,0.00,0.00
5285,A,自然搜索,女,58,2,2025-06-30,0,0.00,0.00
5289,B,短信/邮件营销,女,27,2,2025-07-26,1,268.90,15.10
5293,B,信息流广告,男,38,3,2025-06-12,0,0.00,0.00
5297,B,信息流广告,男,22,2,2025-07-04,0,0.00,0.00
5298,A,信息流广告,女,48,2,2025-06-23,1,264.00,0.00
5304,A,自然搜索,女,18,1,2025-07-03,0,0.00,0.00
5305,A,短信/邮件营销,男,22,2,2025-06-26,0,0.00,0.00
5309,A,社交媒体,男,26,2,2025-07-15,0,0.00,0.00
5310,A,自然搜索,男,58,2,2025-07-16,1,340.00,0.00
5312,A,自然搜索,女,29,2,2025-07-02,0,0.00,0.00
5316,B,短信/邮件营销,女,32,3,2025-06-04,0,0.00,0.00
5319,B,社交媒体,女,32,3,2025-06-17,0,0.00,0.00
5320,B,信息流广告,男,26,2,2025-07-09,0,0.00,0.00
5328,B,自然搜索,女,42,1,2025-06-02,1,28.00,0.00
5330,A,直接访问,女,29,2,2025-06-20,0,0.00,0.00
5337,A,自然搜索,男,31,2,2025-07-14,0,0.00,0.00
5339,B,短信/邮件营销,男,51,1,2025-06-22,0,0.00,0.00
5340,B,自然搜索,女,52,3,2025-06-29,0,0.00,0.00
5344,B,社交媒体,男,24,3,2025-06-19,0,0.00,0.00
5346,B,自然搜索,女,21,2,2025-06-26,0,0.00,0.00
5348,B,社交媒体,男,20,4,2025-06-13,0,0.00,0.00
5352,B,自然搜索,女,21,1,2025-06-18,0,0.00,0.00
5353,B,自然搜索,女,35,4,2025-07-13,0,0.00,0.00
5357,A,短信/邮件营销,女,44,1,2025-06-28,0,0.00,0.00
5359,A,短信/邮件营销,女,26,1,2025-07-28,0,0.00,0.00
5360,B,信息流广告,女,23,3,2025-06-24,0,0.00,0.00
5362,A,信息流广告,男,33,1,2025-07-31,0,0.00,0.00
5364,B,短信/邮件营销,女,23,4,2025-06-10,0,0.00,0.00
5370,A,自然搜索,女,38,3,2025-07-17,0,0.00,0.00
5372,A,社交媒体,男,32,2,2025-06-20,0,0.00,0.00
5373,A,社交媒体,女,41,2,2025-07-14,0,0.00,0.00
5380,A,信息流广告,男,18,4,2025-06-14,0,0.00,0.00
5382,B,社交媒体,女,31,3,2025-06-21,0,0.00,0.00
5385,B,社交媒体,男,23,1,2025-06-20,0,0.00,0.00
5389,A,自然搜索,女,21,3,2025-06-30,0,0.00,0.00
5392,A,社交媒体,男,35,1,2025-07-31,0,0.00,0.00
5398,A,短信/邮件营销,女,31,2,2025-06-17,0,0.00,0.00
5399,A,信息流广告,男,46,1,2025-07-17,0,0.00,0.00
5400,B,短信/邮件营销,男,35,3,2025-07-09,0,0.00,0.00
5401,A,社交媒体,女,28,2,2025-07-12,0,0.00,0.00
5403,B,自然搜索,男,35,3,2025-07-09,0,0.00,0.00
5405,A,自然搜索,女,23,3,2025-07-12,0,0.00,0.00
5408,A,信息流广告,男,47,3,2025-07-27,0,0.00,0.00
5412,A,短信/邮件营销,男,22,1,2025-06-08,0,0.00,0.00
5413,A,直接访问,女,41,2,2025-07-13,0,0.00,0.00
5417,A,自然搜索,女,30,1,2025-07-06,0,0.00,0.00
5418,A,信息流广告,女,28,1,2025-07-13,0,0.00,0.00
5429,A,信息流广告,男,22,2,2025-06-15,0,0.00,0.00
5430,A,社交媒体,女,22,2,2025-06-26,0,0.00,0.00
5434,A,信息流广告,女,41,2,2025-07-01,0,0.00,0.00
5435,A,自然搜索,男,35,1,2025-06-08,0,0.00,0.00
5436,B,社交媒体,女,31,1,2025-06-17,0,0.00,0.00
5437,B,社交媒体,男,22,4,2025-07-01,0,0.00,0.00
5439,A,信息流广告,女,46,1,2025-06-25,0,0.00,0.00
5440,A,信息流广告,女,34,4,2025-07-18,0,0.00,0.00
5445,B,短信/邮件营销,男,21,1,2025-06-19,0,0.00,0.00
5458,B,自然搜索,男,50,2,2025-07-08,0,0.00,0.00
5466,A,自然搜索,女,26,3,2025-07-16,0,0.00,0.00
5467,B,信息流广告,男,29,2,2025-07-06,0,0.00,0.00
5469,A,自然搜索,女,37,2,2025-06-04,0,0.00,0.00
5473,B,短信/邮件营销,女,32,4,2025-07-13,0,0.00,0.00
5474,A,信息流广告,女,43,2,2025-06-29,0,0.00,0.00
5475,A,信息流广告,女,45,1,2025-06-26,0,0.00,0.00
5479,A,信息流广告,女,42,4,2025-06-05,0,0.00,0.00
5483,A,社交媒体,女,27,1,2025-06-21,0,0.00,0.00
5486,A,直接访问,男,30,2,2025-06-16,0,0.00,0.00
5487,A,自然搜索,女,35,2,2025-06-16,0,0.00,0.00
5488,B,信息流广告,男,46,2,2025-06-12,0,0.00,0.00
5490,B,直接访问,男,30,4,2025-07-23,0,0.00,0.00
5492,A,短信/邮件营销,男,26,3,2025-07-02,0,0.00,0.00
5493,B,自然搜索,女,24,1,2025-07-30,0,0.00,0.00
5500,B,自然搜索,女,19,1,2025-06-20,1,73.00,0.00
5505,A,自然搜索,女,57,1,2025-06-09,0,0.00,0.00
5511,B,短信/邮件营销,男,30,1,2025-06-05,2,125.56,12.44
5512,A,自然搜索,男,58,1,2025-07-22,0,0.00,0.00
5513,B,自然搜索,女,33,1,2025-07-22,1,49.32,10.68
5515,B,信息流广告,女,30,4,2025-07-09,0,0.00,0.00
5534,A,信息流广告,男,33,1,2025-06-12,0,0.00,0.00
5536,B,自然搜索,男,43,3,2025-06-21,0,0.00,0.00
5537,A,社交媒体,女,26,1,2025-07-02,0,0.00,0.00
5538,B,自然搜索,女,40,1,2025-07-28,0,0.00,0.00
5539,B,短信/邮件营销,女,34,2,2025-07-26,0,0.00,0.00
5543,B,信息流广告,女,57,3,2025-07-11,1,80.00,0.00
5545,A,短信/邮件营销,女,40,2,2025-07-04,0,0.00,0.00
5546,B,社交媒体,女,34,3,2025-06-12,0,0.00,0.00
5548,B,信息流广告,男,21,2,2025-06-15,0,0.00,0.00
5554,B,社交媒体,女,30,2,2025-06-24,0,0.00,0.00
5564,A,短信/邮件营销,男,33,3,2025-07-04,0,0.00,0.00
5566,B,自然搜索,女,19,1,2025-07-11,0,0.00,0.00
5571,A,信息流广告,男,26,3,2025-06-03,0,0.00,0.00
5573,A,信息流广告,男,30,3,2025-06-02,0,0.00,0.00
5575,A,直接访问,女,38,3,2025-07-13,0,0.00,0.00
5578,A,信息流广告,女,19,3,2025-06-23,0,0.00,0.00
5582,A,自然搜索,男,58,1,2025-06-04,0,0.00,0.00
5588,A,社交媒体,女,21,2,2025-07-09,0,0.00,0.00
5591,B,信息流广告,男,50,4,2025-06-17,0,0.00,0.00
5592,B,社交媒体,女,31,2,2025-07-19,0,0.00,0.00
5596,B,社交媒体,男,56,3,2025-06-09,0,0.00,0.00
5601,B,自然搜索,男,29,1,2025-07-01,0,0.00,0.00
5608,B,自然搜索,女,35,1,2025-06-26,0,0.00,0.00
5611,B,自然搜索,女,30,3,2025-06-19,0,0.00,0.00
5617,A,信息流广告,女,28,2,2025-06-19,0,0.00,0.00
5619,B,自然搜索,女,47,3,2025-06-12,0,0.00,0.00
5622,B,社交媒体,男,26,2,2025-06-10,0,0.00,0.00
5626,B,社交媒体,女,20,2,2025-06-24,0,0.00,0.00
5631,B,社交媒体,女,32,1,2025-07-24,0,0.00,0.00
5632,A,短信/邮件营销,男,28,2,2025-07-17,0,0.00,0.00
5633,A,信息流广告,女,55,1,2025-07-29,0,0.00,0.00
5635,A,自然搜索,男,38,2,2025-07-09,0,0.00,0.00
5637,B,自然搜索,男,25,4,2025-07-01,0,0.00,0.00
5638,B,社交媒体,女,33,1,2025-06-27,0,0.00,0.00
5640,A,直接访问,男,35,2,2025-07-26,0,0.00,0.00
5641,A,自然搜索,女,43,3,2025-06-25,0,0.00,0.00
5649,B,自然搜索,女,55,4,2025-07-31,0,0.00,0.00
5650,A,社交媒体,女,45,2,2025-07-13,0,0.00,0.00
5651,B,自然搜索,男,60,3,2025-07-17,0,0.00,0.00
5652,B,自然搜索,女,41,1,2025-06-21,0,0.00,0.00
5653,B,社交媒体,女,41,1,2025-07-08,0,0.00,0.00
5654,B,自然搜索,男,23,1,2025-06-06,0,0.00,0.00
5659,B,信息流广告,男,35,3,2025-07-14,0,0.00,0.00
5667,A,直接访问,男,31,1,2025-07-07,0,0.00,0.00
5668,A,自然搜索,女,25,2,2025-07-02,1,51.00,0.00
5669,B,短信/邮件营销,男,59,1,2025-06-05,0,0.00,0.00
5670,B,短信/邮件营销,男,45,1,2025-07-29,0,0.00,0.00
5674,B,社交媒体,女,41,2,2025-07-13,1,146.00,0.00
5675,B,直接访问,女,42,1,2025-07-30,0,0.00,0.00
5680,B,直接访问,女,25,4,2025-07-11,0,0.00,0.00
5683,A,自然搜索,女,38,1,2025-06-08,0,0.00,0.00
5684,A,短信/邮件营销,女,21,3,2025-07-19,0,0.00,0.00
5690,B,短信/邮件营销,男,48,3,2025-07-15,1,557.00,0.00
5694,A,自然搜索,女,43,2,2025-07-29,0,0.00,0.00
5699,A,信息流广告,女,37,2,2025-07-10,0,0.00,0.00
5701,B,信息流广告,男,26,2,2025-07-13,0,0.00,0.00
5703,A,信息流广告,女,42,3,2025-06-08,0,0.00,0.00
5704,B,短信/邮件营销,女,48,1,2025-06-07,0,0.00,0.00
5709,A,短信/邮件营销,女,28,2,2025-06-04,0,0.00,0.00
5710,A,直接访问,男,37,1,2025-06-25,0,0.00,0.00
5713,A,社交媒体,男,27,2,2025-06-18,2,511.00,0.00
5714,B,直接访问,男,60,4,2025-07-14,0,0.00,0.00
5715,A,信息流广告,女,23,4,2025-07-20,0,0.00,0.00
5716,A,直接访问,男,25,4,2025-07-28,0,0.00,0.00
5718,A,自然搜索,男,30,1,2025-06-19,0,0.00,0.00
5721,B,信息流广告,女,38,1,2025-07-25,0,0.00,0.00
5722,A,自然搜索,男,34,3,2025-06-24,0,0.00,0.00
5723,B,信息流广告,女,47,1,2025-07-19,0,0.00,0.00
5729,A,信息流广告,女,39,1,2025-07-20,0,0.00,0.00
5730,A,短信/邮件营销,男,30,2,2025-06-28,0,0.00,0.00
5731,A,社交媒体,女,33,1,2025-06-20,0,0.00,0.00
5738,B,信息流广告,女,38,1,2025-06-02,0,0.00,0.00
5739,A,自然搜索,男,23,3,2025-07-31,0,0.00,0.00
5741,B,信息流广告,女,41,3,2025-06-17,0,0.00,0.00
5750,B,短信/邮件营销,女,19,2,2025-07-17,1,60.64,17.36
5754,B,社交媒体,女,27,1,2025-06-28,0,0.00,0.00
5755,A,自然搜索,男,42,1,2025-07-10,0,0.00,0.00
5756,A,自然搜索,女,26,3,2025-06-12,0,0.00,0.00
5759,A,社交媒体,女,27,1,2025-07-12,0,0.00,0.00
5762,A,自然搜索,女,29,1,2025-06-17,0,0.00,0.00
5764,B,社交媒体,男,31,1,2025-07-10,0,0.00,0.00
5767,A,信息流广告,女,25,1,2025-06-24,0,0.00,0.00
5772,A,短信/邮件营销,女,23,1,2025-06-26,0,0.00,0.00
5773,B,自然搜索,女,61,4,2025-07-17,0,0.00,0.00
5775,B,短信/邮件营销,女,23,3,2025-07-27,0,0.00,0.00
5776,B,信息流广告,女,28,1,2025-07-04,0,0.00,0.00
5780,A,信息流广告,女,44,1,2025-06-02,0,0.00,0.00
5781,B,社交媒体,女,35,2,2025-07-27,1,88.44,17.56
5782,B,短信/邮件营销,男,23,2,2025-07-14,0,0.00,0.00
5792,A,社交媒体,女,37,4,2025-07-11,0,0.00,0.00
5803,B,自然搜索,男,39,3,2025-07-29,0,0.00,0.00
5804,B,自然搜索,女,31,3,2025-07-05,0,0.00,0.00
5806,B,自然搜索,男,40,2,2025-06-30,0,0.00,0.00
5815,A,信息流广告,女,25,2,2025-06-10,0,0.00,0.00
5816,A,社交媒体,女,52,4,2025-07-03,0,0.00,0.00
5821,A,自然搜索,男,22,3,2025-07-10,0,0.00,0.00
5823,A,自然搜索,男,23,2,2025-06-13,0,0.00,0.00
5826,A,社交媒体,男,52,3,2025-07-09,1,60.00,0.00
5828,A,短信/邮件营销,女,52,2,2025-06-03,0,0.00,0.00
5830,A,自然搜索,男,52,2,2025-07-24,1,422.00,0.00
5833,B,信息流广告,女,34,1,2025-07-24,0,0.00,0.00
5834,B,自然搜索,女,20,4,2025-06-11,0,0.00,0.00
5836,A,短信/邮件营销,男,26,3,2025-07-11,0,0.00,0.00
5840,A,自然搜索,男,46,3,2025-06-30,0,0.00,0.00
5842,A,社交媒体,女,32,2,2025-06-12,0,0.00,0.00
5849,B,社交媒体,男,27,3,2025-07-19,0,0.00,0.00
5850,A,自然搜索,女,28,1,2025-07-02,0,0.00,0.00
5851,B,社交媒体,女,19,2,2025-07-24,0,0.00,0.00
5852,B,直接访问,男,21,3,2025-06-07,0,0.00,0.00
5854,B,社交媒体,女,31,1,2025-07-11,0,0.00,0.00
5855,B,短信/邮件营销,女,31,3,2025-07-02,0,0.00,0.00
5856,B,社交媒体,男,46,3,2025-06-13,0,0.00,0.00
5858,B,自然搜索,女,24,3,2025-06-10,1,189.00,0.00
5859,B,信息流广告,女,28,2,2025-06-16,0,0.00,0.00
5861,A,短信/邮件营销,男,26,2,2025-06-10,0,0.00,0.00
5864,B,自然搜索,男,31,2,2025-06-23,1,186.00,0.00
5866,A,自然搜索,男,21,2,2025-07-09,0,0.00,0.00
5870,A,社交媒体,男,22,3,2025-06-10,0,0.00,0.00
5871,B,直接访问,女,45,1,2025-07-28,0,0.00,0.00
5873,A,信息流广告,女,36,3,2025-06-22,0,0.00,0.00
5877,A,自然搜索,男,25,1,2025-07-25,0,0.00,0.00
5880,A,直接访问,男,60,1,2025-06-08,0,0.00,0.00
5883,A,直接访问,男,25,1,2025-06-20,0,0.00,0.00
5884,A,自然搜索,男,30,3,2025-06-06,0,0.00,0.00
5886,A,社交媒体,女,29,4,2025-06-21,0,0.00,0.00
5893,B,信息流广告,女,33,4,2025-07-02,1,630.51,18.49
5897,A,信息流广告,男,25,1,2025-07-03,0,0.00,0.00
5909,B,信息流广告,女,20,3,2025-07-01,0,0.00,0.00
5910,B,自然搜索,女,26,2,2025-07-09,0,0.00,0.00
5914,B,社交媒体,女,24,1,2025-06-07,0,0.00,0.00
5922,B,社交媒体,女,38,2,2025-07-27,0,0.00,0.00
5928,B,社交媒体,女,43,2,2025-07-28,0,0.00,0.00
5931,B,信息流广告,女,22,3,2025-07-15,0,0.00,0.00
5937,B,社交媒体,女,22,2,2025-07-26,1,36.00,0.00
5942,A,自然搜索,女,58,3,2025-07-25,0,0.00,0.00
5943,B,自然搜索,男,18,3,2025-06-24,0,0.00,0.00
5945,A,直接访问,男,43,2,2025-06-29,0,0.00,0.00
5946,B,直接访问,女,60,3,2025-06-15,2,173.59,12.41
5950,B,自然搜索,女,31,1,2025-06-12,0,0.00,0.00
5951,B,短信/邮件营销,女,54,1,2025-06-24,0,0.00,0.00
5952,A,自然搜索,男,21,2,2025-06-23,0,0.00,0.00
5953,B,信息流广告,男,30,1,2025-07-24,0,0.00,0.00
5954,B,社交媒体,女,57,3,2025-07-10,0,0.00,0.00
5955,A,直接访问,男,18,2,2025-06-26,0,0.00,0.00
5956,A,自然搜索,男,41,1,2025-07-24,0,0.00,0.00
5959,A,信息流广告,女,30,3,2025-07-22,0,0.00,0.00
5960,B,信息流广告,女,28,1,2025-07-17,0,0.00,0.00
5965,B,短信/邮件营销,女,25,3,2025-06-24,0,0.00,0.00
5970,B,自然搜索,女,55,2,2025-07-04,0,0.00,0.00
5974,A,短信/邮件营销,女,34,3,2025-07-26,0,0.00,0.00
5975,B,直接访问,男,46,1,2025-06-12,1,1101.00,0.00
5980,A,信息流广告,男,28,2,2025-06-30,1,195.00,0.00
5983,B,直接访问,男,29,3,2025-07-28,0,0.00,0.00
5987,B,社交媒体,男,34,2,2025-07-26,0,0.00,0.00
5988,B,信息流广告,女,27,3,2025-07-17,0,0.00,0.00
5989,B,社交媒体,男,37,3,2025-07-15,0,0.00,0.00
5992,B,自然搜索,男,35,2,2025-07-19,0,0.00,0.00
5994,B,自然搜索,女,59,1,2025-07-18,1,356.00,0.00
6001,B,直接访问,男,32,2,2025-07-09,0,0.00,0.00
6005,A,短信/邮件营销,女,18,2,2025-07-22,0,0.00,0.00
6007,A,信息流广告,女,22,4,2025-07-19,0,0.00,0.00
6009,A,社交媒体,男,19,2,2025-06-11,1,76.00,0.00
6013,A,自然搜索,男,42,3,2025-07-13,0,0.00,0.00
6014,B,信息流广告,男,42,1,2025-07-21,0,0.00,0.00
6016,B,社交媒体,女,53,2,2025-07-13,0,0.00,0.00
6021,A,自然搜索,男,38,1,2025-07-24,0,0.00,0.00
6026,A,短信/邮件营销,女,39,2,2025-07-04,1,228.00,0.00
6030,B,社交媒体,女,32,4,2025-07-09,0,0.00,0.00
6031,A,信息流广告,女,33,1,2025-07-04,0,0.00,0.00
6035,A,信息流广告,女,27,3,2025-06-18,0,0.00,0.00
6036,A,社交媒体,男,57,2,2025-07-26,0,0.00,0.00
6040,B,社交媒体,女,38,3,2025-07-03,0,0.00,0.00
6045,B,自然搜索,男,35,2,2025-06-11,0,0.00,0.00
6049,A,自然搜索,男,19,2,2025-06-25,0,0.00,0.00
6050,A,自然搜索,男,31,3,2025-06-28,0,0.00,0.00
6052,B,自然搜索,女,56,3,2025-07-18,1,69.83,11.17
6056,A,自然搜索,男,28,3,2025-07-31,0,0.00,0.00
6058,B,社交媒体,女,58,3,2025-07-21,0,0.00,0.00
6060,A,信息流广告,男,56,2,2025-06-09,0,0.00,0.00
6063,B,信息流广告,女,21,1,2025-06-05,0,0.00,0.00
6064,A,短信/邮件营销,女,23,3,2025-07-15,0,0.00,0.00
6070,A,信息流广告,男,31,1,2025-07-31,0,0.00,0.00
6072,A,信息流广告,女,40,3,2025-06-02,0,0.00,0.00
6075,A,自然搜索,男,27,2,2025-07-12,0,0.00,0.00
6076,B,社交媒体,女,39,3,2025-07-26,0,0.00,0.00
6077,A,社交媒体,女,35,1,2025-06-07,0,0.00,0.00
6082,B,信息流广告,女,36,3,2025-07-17,0,0.00,0.00
6088,B,信息流广告,男,20,4,2025-07-24,0,0.00,0.00
6090,B,直接访问,男,33,2,2025-06-05,1,1043.81,11.19
6095,B,信息流广告,女,45,2,2025-06-06,0,0.00,0.00
6099,B,自然搜索,女,40,1,2025-06-04,0,0.00,0.00
